N|O|13|2341170|7|6
N|O|26|3440892|3|5
N|O|44|8285112|9|6
N|O|21|2274678|4|0
N|O|41|3997787|8|6
N|O|3|311439|1|8
A|F|3|331860|9|0
A|F|40|5750120|4|0
N|O|50|8133600|10|2
N|O|28|5188260|4|4
N|O|33|6085002|6|4
N|O|13|1341769|0|5
N|O|5|582630|10|8
N|O|29|4845233|6|4
N|O|13|1521338|9|4
N|O|19|2640012|6|2
N|O|2|369588|6|3
N|O|3|413841|5|7
N|O|40|4264640|2|2
N|O|25|3060800|4|6
R|F|42|4414830|9|2
A|F|7|943908|7|3
N|O|50|8649100|3|4
N|O|40|5193560|5|3
N|O|43|6181379|6|8
N|O|50|4625100|7|2
R|F|1|151761|9|2
R|F|9|1134324|10|1
A|F|10|1256350|5|2
A|F|23|4314731|10|1
A|F|7|846510|7|8
R|F|3|452580|7|6
R|F|30|4898190|2|1
R|F|22|3592006|7|7
N|O|47|4493435|7|0
N|O|46|5940394|2|4
N|O|35|4926250|4|3
N|O|35|5977300|0|3
A|F|20|2522720|5|3
A|F|43|7838556|1|4
R|F|21|3317307|0|1
R|F|19|2170256|9|8
A|F|9|1040625|7|0
N|O|13|1259778|1|7
N|O|47|7979613|5|3
N|O|50|4825300|5|5
N|O|25|2953200|6|7
N|O|46|8551170|8|6
N|O|32|6012704|2|5
N|O|50|8619100|5|4
A|F|6|768828|10|5
R|F|39|3580239|7|2
R|F|25|3298525|9|6
A|F|30|3228510|3|5
A|F|20|3329520|7|6
R|F|13|1896115|10|6
A|F|30|3585870|7|6
N|O|45|4662585|2|1
N|O|20|3745940|0|7
N|O|13|2139462|7|3
N|O|38|6017984|9|2
N|O|36|5200344|8|7
N|O|19|3476848|5|5
N|O|18|2454228|8|3
N|O|26|4390828|7|3
N|O|16|2449008|4|0
N|O|35|6401220|1|8
N|O|29|3181851|0|4
N|O|20|2234420|0|2
N|O|46|5088520|5|0
N|O|17|2595254|7|4
N|O|27|3011067|10|2
N|O|47|8337189|2|5
N|O|21|3674664|2|0
N|O|21|2198994|7|2
N|O|14|2099426|2|4
N|O|20|3271460|2|3
N|O|4|508948|6|4
N|O|43|7313440|3|5
N|O|25|2472700|2|0
N|O|50|7863350|6|4
N|O|33|3709926|7|6
N|O|9|844227|3|3
N|O|37|3785544|1|4
A|F|6|595254|10|3
R|F|22|2087888|0|0
A|F|17|2193646|5|8
A|F|23|3918740|1|0
R|F|35|3573920|8|5
A|F|24|3229056|8|8
R|F|35|4912250|6|1
A|F|31|3882285|9|2
R|F|37|4174414|5|5
R|F|20|2310500|8|5
A|F|30|2715000|9|5
R|F|2|333952|3|6
A|F|27|4424571|4|4
R|F|41|5832332|6|5
R|F|6|783840|2|8
A|F|46|8394632|10|3
A|F|22|1982200|9|3
R|F|11|1253153|3|4
A|F|5|566615|5|2
A|F|49|6043317|3|6
R|F|23|2187415|1|1
R|F|13|1402921|2|2
R|F|28|3159016|10|2
A|F|33|3201198|0|5
A|F|26|2961998|10|2
R|F|17|2357016|7|3
A|F|14|1945272|7|3
R|F|43|5862878|1|5
A|F|4|759996|4|2
A|F|4|648284|9|2
A|F|43|4291787|7|1
A|F|39|7257744|3|4
A|F|27|2675943|1|8
A|F|10|1147240|4|1
R|F|40|4873240|9|6
A|F|48|7202880|0|7
N|O|42|7092876|9|8
N|O|6|717774|10|4
N|O|43|5970464|3|4
N|F|24|3481296|5|6
R|F|3|520749|8|4
A|F|40|7431800|3|1
R|F|43|7494212|3|3
R|F|11|1560361|7|1
A|F|15|1880025|1|3
N|O|30|4291560|10|4
N|O|49|5901070|3|8
N|O|10|1074170|9|2
N|O|45|4297725|2|2
N|O|33|5203011|4|8
N|O|8|1335808|10|3
N|O|20|2983180|7|6
N|O|45|4356270|3|4
N|O|36|3881412|6|3
N|O|21|2278878|9|8
N|O|20|3233420|6|1
N|O|41|7014280|5|1
N|O|45|5928345|2|0
N|O|38|5877232|6|3
N|O|36|4252608|4|3
N|O|38|5089834|8|1
N|O|48|6040080|9|7
N|O|35|5840660|2|6
N|O|46|8588016|10|4
N|O|16|2493840|6|5
N|O|23|2627152|4|0
N|O|27|4057020|9|0
N|O|32|3453344|9|2
N|O|15|1839480|10|3
R|F|45|6405840|5|3
R|F|18|1702872|1|3
A|F|42|4763766|10|3
R|F|16|1898048|4|1
A|F|29|4522985|9|1
A|F|28|3876544|7|1
A|F|13|1708733|3|7
A|F|46|8670908|0|6
A|F|39|6070935|3|6
R|F|20|2650840|3|5
A|F|14|2588516|4|3
R|F|42|6483288|4|3
A|F|23|2309430|8|3
N|O|10|1896990|3|1
N|O|6|1042698|8|1
N|O|36|5016564|2|0
N|O|35|4281620|5|4
N|O|2|249668|10|2
N|O|2|259478|9|7
N|O|37|4241088|4|7
N|O|34|5745252|4|1
N|O|41|5257758|8|2
N|O|32|3949856|10|5
N|O|35|5844160|2|8
N|O|10|1198290|3|8
N|O|41|6759834|7|3
N|O|42|6605214|1|2
N|O|43|5484091|9|3
N|O|19|3024211|0|1
N|O|35|3843665|0|0
N|O|13|1271491|1|4
N|O|6|754410|5|1
N|O|5|783830|7|2
R|F|41|3870564|6|8
A|F|19|1900190|3|7
R|F|20|3401580|3|6
R|F|28|3613064|6|4
A|F|21|3647343|6|7
A|F|6|1135194|2|4
N|O|26|4344002|5|5
A|F|4|648688|4|3
A|F|47|7306855|10|6
R|F|13|2118636|6|0
R|F|43|6254565|0|3
R|F|25|4682425|4|2
R|F|12|1950864|5|7
A|F|50|7503000|7|5
A|F|6|577836|6|3
R|F|17|2476135|6|7
N|O|46|7897326|8|2
N|O|3|444171|9|4
N|O|13|1784211|5|4
N|O|3|292221|2|2
N|O|24|2986416|4|8
N|O|41|6575170|3|7
N|O|30|2772060|3|2
N|O|20|2522720|3|5
N|O|35|4281620|2|6
N|O|20|3341520|1|8
N|O|24|2871096|8|1
A|F|50|6547000|3|0
A|F|14|2379706|5|1
R|F|30|4672950|5|1
R|F|28|3414068|4|3
R|F|2|238056|8|5
A|F|50|5305800|3|8
N|O|36|3913848|6|0
R|F|40|7339720|0|8
A|F|17|2842009|9|4
R|F|5|788335|3|5
N|O|42|5167386|0|3
N|O|7|957922|5|7
N|O|21|2913708|4|1
N|O|1|169179|10|5
N|O|8|1345424|9|1
N|O|9|1000089|5|8
N|O|49|8196573|2|4
N|O|23|3833548|10|3
N|O|16|2562720|9|5
N|O|35|3472315|7|1
N|O|27|3848904|9|5
N|O|11|1854358|3|4
N|O|5|479525|9|2
N|O|37|3529985|6|8
N|O|50|9424900|4|1
R|F|49|7573636|7|5
R|F|31|3277165|4|6
A|F|19|1786076|0|7
A|F|10|966060|5|6
N|O|11|1769570|9|3
N|O|20|3399580|1|4
N|O|33|3845358|4|0
N|O|9|1581165|6|5
N|O|44|5127144|0|2
N|O|17|3042796|4|8
N|O|50|7953400|8|3
N|O|50|6912400|2|3
N|O|1|176186|10|0
N|O|43|7954742|6|6
N|O|13|1232452|10|5
N|O|44|6422020|1|0
N|O|48|6688752|8|1
N|O|34|4880802|5|6
N|O|12|1740648|3|0
N|O|40|3856240|6|3
N|O|45|5004945|9|6
N|O|19|3204882|8|2
N|O|44|4356352|9|1
N|O|16|2014960|4|4
N|O|20|1966160|7|0
N|O|28|3918572|5|7
N|O|46|8030864|7|3
N|O|20|3291480|1|0
A|F|32|5070976|3|6
A|F|37|5818879|7|0
A|F|26|4453306|10|0
R|F|20|1958140|2|5
A|F|19|2155037|9|8
R|F|29|4282053|7|1
A|F|15|2569215|8|6
R|F|40|6875240|7|2
R|F|4|595432|4|8
N|O|31|5647952|0|4
N|O|12|1116036|8|4
N|O|3|560388|7|4
N|O|14|1548680|6|4
N|O|4|731968|5|4
N|O|13|1669694|5|0
N|O|11|1917124|5|2
R|F|36|3672396|5|1
A|F|46|5507534|2|5
R|F|10|1798890|8|0
R|F|2|202022|3|4
A|F|12|1365876|8|4
A|F|17|3112564|2|6
A|F|14|1716848|0|7
A|F|13|1369095|9|2
A|F|21|3960558|4|7
A|F|14|1663592|9|1
A|F|3|469998|6|4
A|F|36|3351708|5|7
N|O|13|1776398|7|4
R|F|2|378398|2|5
N|O|8|723200|7|4
A|F|3|342072|7|1
N|O|28|4947208|5|5
N|O|5|541590|3|6
N|O|3|381108|10|8
A|F|21|2032926|4|8
R|F|33|3257364|8|6
A|F|21|3554859|1|0
A|F|9|909090|6|4
A|F|39|4200963|10|3
R|F|17|2959411|1|4
R|F|21|3180681|2|6
N|O|4|492932|10|0
N|O|22|3583184|4|3
N|O|1|163673|5|5
N|O|21|3107097|6|6
N|O|22|4008224|0|1
N|O|26|4924374|1|3
N|O|14|2456790|6|6
A|F|29|4131108|1|8
A|F|7|1085448|6|0
A|F|30|4895190|8|5
A|F|39|4044807|9|3
N|O|22|3114122|10|0
N|O|26|4440280|5|0
N|O|32|5211904|5|0
N|O|24|4214040|8|5
N|O|40|5189560|7|8
N|O|38|3880256|7|4
R|F|40|6030400|1|2
R|F|12|1751460|4|2
R|F|37|3859618|9|2
R|F|8|812888|3|2
R|F|36|5960700|2|2
R|F|47|8073707|10|0
R|F|23|3062289|6|6
A|F|10|1061160|0|6
A|F|31|3854354|3|3
A|F|26|3227484|0|5
A|F|16|2719664|3|2
R|F|22|2129732|10|5
R|F|19|3222001|6|0
A|F|13|2058784|9|0
A|F|48|6395664|1|2
R|F|46|5438488|3|0
A|F|1|92402|4|4
R|F|26|4104542|4|7
A|F|15|1994130|10|1
A|F|49|6783952|1|5
R|F|17|2983245|3|6
A|F|47|7734978|3|8
A|F|43|5940364|7|1
A|F|22|2094510|6|2
A|F|50|4985450|6|1
A|F|43|5462591|8|3
R|F|24|2438664|10|7
R|F|9|832518|0|4
A|F|47|4267600|10|4
R|F|23|3902617|5|4
A|F|23|2624852|2|6
R|F|8|1479952|9|4
N|O|4|745984|1|5
N|O|29|2699987|10|3
N|O|26|4042090|1|4
R|F|22|3871670|4|7
A|F|9|1611792|8|8
N|O|16|1657808|1|1
N|O|46|5456888|4|3
N|O|10|1183280|0|3
N|O|48|6592656|9|7
N|O|27|3935385|0|5
N|O|42|6352962|7|1
N|O|11|1863169|9|1
N|O|17|1812472|3|3
N|O|40|4132520|3|0
N|O|25|2657900|4|4
N|O|7|1217881|5|1
R|F|38|6234812|6|1
R|F|16|1898048|4|8
A|F|36|4346280|9|0
R|F|12|1525644|5|0
A|F|28|4602472|4|3
A|F|48|8048496|5|0
R|F|27|4243509|10|6
N|O|8|1290968|8|6
N|O|30|4390680|6|8
N|O|39|3588039|2|2
N|O|33|4469685|0|0
N|O|25|2840575|3|7
R|F|5|901450|10|4
R|F|6|918978|5|1
A|F|41|7272867|2|2
R|F|46|5788410|10|8
N|O|23|3069189|4|7
R|F|47|8191348|3|3
A|F|22|3710916|1|3
A|F|7|717584|3|8
A|F|37|6537382|1|6
R|F|37|5737368|1|2
A|F|45|5185125|2|0
A|F|40|5738120|8|0
R|F|3|366696|3|3
R|F|42|6382362|8|7
R|F|32|2953664|8|4
N|O|37|5278124|6|1
N|O|46|8178202|10|7
N|O|4|488928|5|1
N|O|17|1793755|0|6
N|O|15|2464110|5|7
N|O|43|7382283|2|6
R|F|26|3888534|10|2
R|F|44|5814248|6|0
R|F|25|2462700|2|5
A|F|34|4969304|6|8
N|O|26|2615860|9|5
N|O|50|5801300|9|3
N|O|50|5561050|3|0
N|O|9|1581165|10|0
N|O|4|658296|0|3
N|O|22|2893902|0|0
N|O|8|831304|3|3
N|O|20|3641820|4|6
N|O|4|603840|7|7
N|O|43|4270287|4|4
R|F|29|4136908|0|2
A|F|47|4493435|10|3
A|F|16|2785344|2|7
N|O|12|2177892|6|5
N|O|29|4668130|1|2
N|O|39|6273930|5|7
N|O|7|915180|5|8
N|O|31|2926524|0|0
A|F|43|4128258|8|4
R|F|38|7208562|1|7
R|F|36|3823776|8|0
R|F|39|5442411|9|5
A|F|50|7983450|4|1
R|F|30|3519810|9|0
N|O|24|3812832|7|2
N|O|12|1313028|7|7
N|O|34|3226736|10|6
N|O|5|812360|0|7
N|O|30|3745020|6|1
A|F|50|5400900|8|6
A|F|29|2940919|6|4
N|O|40|3820200|9|2
N|F|30|3832110|5|8
R|F|36|5982336|0|4
N|O|23|2323230|6|7
A|F|42|6895308|8|8
R|F|10|1556650|5|0
N|O|27|4602960|3|2
N|O|33|5054379|10|6
N|O|15|1425075|6|2
N|O|3|410838|9|3
N|O|26|4291950|6|1
N|O|24|4060296|1|4
N|O|43|6456880|3|4
N|O|24|2623656|9|4
N|O|28|4414676|3|1
N|O|44|7382188|10|7
N|O|44|7263256|8|3
N|O|12|2186304|9|4
N|O|33|4631550|8|8
N|O|2|311130|5|4
N|O|15|2762910|6|6
N|O|1|129839|1|5
N|O|1|146656|1|2
N|O|21|2121231|6|4
N|O|34|4999904|7|2
N|O|5|557105|9|3
N|O|20|2364560|6|1
N|O|44|6157756|9|6
N|O|42|4810008|3|2
N|O|32|2908800|9|5
N|O|49|7132195|3|5
N|O|10|1128220|4|1
N|O|18|2769534|10|2
N|O|48|5415456|10|2
N|O|42|6315120|0|7
N|O|38|3758504|4|2
N|O|9|1620801|10|5
N|O|42|5116902|0|5
N|O|28|3156216|6|5
N|O|28|3834488|4|5
N|O|17|2680339|7|5
N|O|3|545073|0|3
N|O|19|2499279|8|3
N|O|11|1558161|7|3
N|O|8|1209288|3|6
N|O|18|2243412|5|1
N|O|12|2093808|5|5
A|F|17|2416584|6|0
R|F|38|6021784|7|6
A|F|25|2455200|8|2
A|F|19|1928709|5|2
N|O|43|6159879|8|0
N|O|13|1453673|1|2
N|O|1|154464|0|2
N|O|26|2615860|4|6
N|O|45|6896835|10|1
N|O|38|5481652|9|8
N|O|46|5696318|10|2
A|F|17|2835192|0|8
R|F|7|1080548|2|4
N|O|10|1191290|6|3
N|O|38|7048810|5|8
N|O|46|7657896|6|0
N|O|17|2214080|6|6
N|O|45|5586030|3|6
N|O|50|9439900|10|7
N|O|16|2915072|7|2
R|F|16|2785344|4|8
A|F|35|5203030|5|3
A|F|24|2457888|8|4
A|F|36|3704832|7|8
A|F|40|4849240|1|6
R|F|42|5793774|0|4
R|F|20|2038220|4|8
R|F|41|7088162|9|6
R|F|10|1303400|5|4
A|F|39|4150224|7|3
N|O|33|4846248|6|6
N|O|43|7218711|7|0
N|O|11|1065966|2|4
N|O|24|3493320|4|2
N|O|18|2329902|9|8
N|O|16|1560112|10|7
N|O|39|7273344|9|1
N|O|48|7596864|4|5
N|O|4|653892|4|7
N|O|1|102212|9|0
N|O|48|6707952|3|6
N|O|31|5480366|1|6
N|O|35|5868695|2|8
N|O|16|2557904|4|5
N|O|48|7587264|10|6
N|O|5|937985|3|0
N|O|16|1734688|9|0
N|O|30|3733020|4|4
N|O|43|7597498|8|3
A|F|31|4322919|4|6
R|F|38|6580954|5|4
A|F|32|4161280|1|3
A|F|8|952224|0|5
N|O|19|2792164|8|1
N|O|45|5342760|2|3
N|O|21|1938342|0|0
N|O|40|4601000|8|0
A|F|2|210430|10|1
R|F|11|1399607|7|2
R|F|33|5077479|2|8
R|F|19|2797883|10|4
N|O|28|3719576|6|5
N|O|17|2954311|7|0
N|O|15|1869510|6|8
N|O|2|294112|2|5
N|O|2|275094|4|8
R|F|42|6281478|7|2
A|F|7|1131697|0|1
A|F|35|3206035|3|2
R|F|41|3948546|1|5
R|F|30|5204490|2|0
A|F|45|4842765|6|4
R|F|41|6800875|6|8
A|F|8|1402280|8|2
R|F|15|1967115|7|2
A|F|28|4224080|5|5
R|F|8|778456|8|4
A|F|48|7097136|7|5
A|F|13|2182401|4|8
A|F|24|3548568|3|4
R|F|20|3181360|6|2
A|F|24|2335368|8|6
A|F|16|2413760|10|0
N|O|14|2451190|5|1
N|O|20|2614800|1|0
N|O|36|5658012|2|8
N|O|47|4418188|7|0
N|O|8|775248|1|5
N|O|10|934030|1|1
N|O|19|2065642|6|4
N|O|21|2047647|2|2
N|O|40|6478840|4|2
N|O|35|3556385|5|4
N|O|36|5686812|9|4
N|O|25|3366100|6|2
N|O|28|4246508|5|0
N|O|26|4104542|3|8
N|O|40|4741120|8|2
N|O|43|5079504|1|4
N|O|18|3050622|0|2
N|O|47|5166193|2|6
N|O|34|4615330|2|3
N|O|10|921020|0|0
N|O|22|4080890|10|2
N|O|44|8139736|6|5
N|O|37|3341100|6|8
A|F|13|1637155|3|3
R|F|25|2372600|8|7
A|F|23|2479791|10|0
R|F|10|1403500|1|4
R|F|10|1306400|0|6
R|F|23|3350065|9|1
R|F|19|2181656|9|2
A|F|27|3402945|0|5
R|F|28|3203872|0|6
A|F|19|2271051|9|3
R|F|32|3424512|5|5
R|F|29|3498270|2|2
R|F|7|918687|1|3
N|O|41|5372681|7|7
N|O|5|516065|5|0
N|O|5|532080|7|1
R|F|10|1738830|1|7
R|F|46|6055486|4|0
A|F|40|5954320|6|0
A|F|37|6018864|6|3
A|F|27|2459727|2|5
R|F|21|1955163|7|2
A|F|42|4717524|7|5
R|F|23|3750656|3|5
R|F|13|1689207|1|7
A|F|48|6299568|9|3
A|F|12|1389900|4|7
A|F|13|1730859|8|6
N|O|23|3621741|3|0
N|O|16|2849408|7|7
N|O|18|2564136|4|2
N|O|1|154063|9|8
N|O|11|1016422|9|7
A|F|1|92602|4|3
A|F|7|1020985|9|6
N|O|49|8088626|10|4
N|O|35|6078905|8|6
N|O|34|6003924|0|0
N|O|7|798161|1|2
N|O|27|3373218|6|5
N|O|17|1659319|5|1
N|O|15|2666805|10|8
N|O|5|766315|1|2
N|O|19|3366553|5|2
N|O|21|3094497|10|3
N|O|4|722760|6|4
N|O|4|425264|0|0
N|O|31|3516113|2|8
N|O|31|4980770|2|3
N|O|9|1246932|2|2
N|O|24|3279504|10|3
N|O|49|5238884|6|5
N|O|28|4784640|1|8
N|O|41|4629802|2|4
N|O|43|4412316|1|7
N|O|17|2341699|2|2
N|O|1|173883|0|6
N|O|15|2268915|8|2
N|O|24|2830248|2|6
N|O|32|5061376|4|6
N|O|50|9109600|10|0
N|O|39|6117774|9|1
N|O|46|4595814|3|3
N|O|3|381411|10|0
N|O|1|189599|8|3
N|O|15|2737380|6|3
N|O|31|5542428|4|8
N|O|13|1780298|9|5
N|O|19|2911997|7|5
N|O|8|1432712|4|2
N|O|40|7131520|4|5
N|O|20|2088280|10|7
N|O|15|2842485|9|5
N|O|6|1066122|6|8
N|O|8|808088|2|8
N|O|47|8440683|7|5
N|O|43|4847046|5|0
N|O|44|7976804|3|4
N|O|46|5816056|9|6
N|O|49|5871621|10|2
N|O|17|1800555|5|0
N|O|9|1661346|9|4
N|O|15|2533170|4|1
R|F|1|171881|7|1
R|F|15|1991130|10|3
R|F|40|7303680|7|4
R|F|37|5833679|1|5
R|F|49|5317382|8|1
A|F|32|3030528|8|5
A|F|17|3127881|10|8
A|F|17|2835192|0|3
A|F|23|4305531|0|6
A|F|33|3491895|6|5
A|F|23|3135958|9|6
A|F|3|569997|5|7
A|F|19|3288558|5|8
A|F|33|3974190|7|3
R|F|13|2380209|4|7
R|F|2|195414|2|5
A|F|30|4420710|2|7
A|F|50|9289750|6|0
R|F|11|1024133|6|3
R|F|4|484924|6|7
A|F|19|3062249|9|6
R|F|39|3923790|0|0
R|F|23|3087612|4|4
R|F|48|7198032|8|6
R|F|39|3666156|5|1
A|F|34|6242162|0|8
R|F|15|2680320|0|5
A|F|2|213632|0|5
R|F|41|7252326|6|8
R|F|15|2741880|7|6
A|F|29|5347426|10|5
A|F|21|2934729|9|2
R|F|43|6129736|5|5
R|F|19|2246332|9|1
R|F|22|2783792|0|5
A|F|13|1802424|6|6
A|F|38|6531478|1|4
R|F|7|1142211|8|0
A|F|13|1331356|6|8
A|F|35|6166510|6|2
A|F|34|6289796|8|4
R|F|43|6413837|1|2
A|F|8|1269344|8|5
R|F|27|3829977|10|4
A|F|9|1225314|7|0
A|F|17|2649705|5|3
A|F|30|5291580|10|5
R|F|7|651021|2|3
A|F|7|939708|8|1
R|F|2|239858|0|5
A|F|49|5464529|10|8
R|F|13|1781598|6|4
A|F|16|3036784|2|2
R|F|26|2873520|2|7
A|F|6|611466|8|6
R|F|25|4674900|1|0
R|F|12|1762272|9|1
A|F|2|359578|10|4
A|F|10|1420520|0|1
R|F|47|8346589|3|1
N|O|9|1633419|4|5
N|O|32|3738432|3|3
N|O|26|2751190|7|0
N|O|3|453180|6|6
N|O|29|5341626|7|1
N|O|20|3527720|2|4
N|O|43|4933132|9|7
N|O|1|168578|0|3
N|O|29|5509971|3|4
R|F|36|5229180|8|8
A|F|19|2795983|1|6
R|F|50|6436900|9|8
A|F|34|6381698|2|7
A|F|34|4679998|6|4
R|F|34|4315824|7|1
R|F|25|4126850|7|0
A|F|14|2060198|7|6
N|O|20|2300500|9|0
N|O|24|4314936|3|1
N|O|5|468015|8|3
R|F|4|528968|8|6
A|F|36|3391344|7|7
R|F|50|5566050|7|7
R|F|39|4072146|7|2
A|F|38|4732292|8|4
R|F|6|1044498|9|6
A|F|3|471198|2|6
R|F|25|3160900|9|3
R|F|46|7745388|5|5
N|O|9|1323513|3|4
R|F|18|1740708|10|3
A|F|6|999456|10|8
A|F|39|5899179|7|8
N|O|32|3770464|2|4
N|O|49|6205164|7|8
N|O|37|4092940|0|3
N|O|5|477525|6|6
N|O|41|6156560|2|1
A|F|44|6655484|7|4
R|F|21|3962658|2|2
R|F|48|5679744|3|6
A|F|17|2111978|6|3
R|F|3|423453|9|0
A|F|22|3241854|1|6
R|F|23|3987809|5|7
R|F|9|1148733|8|6
R|F|39|5828901|4|2
N|O|26|4591236|8|6
N|O|43|4610331|10|3
N|O|34|3611344|7|8
N|O|15|1743390|4|3
N|O|19|2092280|4|7
A|F|48|5727792|1|1
R|F|3|564894|9|6
R|F|4|487324|1|8
A|F|10|925020|6|3
R|F|7|968436|4|4
A|F|5|777825|1|5
R|F|25|3248475|0|6
R|F|26|4926974|6|0
R|F|9|1138824|9|6
A|F|21|3989979|8|6
A|F|14|1383312|7|2
R|F|35|6292615|6|8
A|F|15|2307945|4|0
A|F|48|7125984|3|8
A|F|38|4717092|1|6
A|F|18|3236202|5|6
R|F|25|4251975|2|8
R|F|11|1304908|4|4
A|F|44|5598428|0|6
R|F|34|3430940|9|8
A|F|9|1426212|3|4
R|F|45|7081515|10|2
R|F|25|2955700|9|8
A|F|31|3931916|0|0
A|F|35|4554900|2|3
R|F|26|3258710|7|7
R|F|22|2629638|6|7
R|F|18|2156922|3|0
R|F|40|7263640|3|6
R|F|5|784330|5|4
R|F|45|7644555|7|4
N|O|16|2516272|4|8
N|O|19|2820702|10|2
N|O|22|2013022|9|8
N|O|3|406335|7|1
N|O|12|1290204|6|7
N|O|35|6509825|9|2
A|F|8|1085160|9|0
A|F|23|2465991|2|2
A|F|6|788046|10|5
R|F|21|2318820|2|6
R|F|48|8524176|3|3
N|O|32|5058176|4|8
N|O|31|5424504|2|6
N|O|21|2043447|4|1
A|F|28|4445504|8|2
A|F|39|7105488|0|6
N|F|18|2564136|1|8
A|F|4|550588|0|3
N|O|31|4360150|7|7
N|O|32|5199104|4|0
N|O|2|317136|9|4
N|O|36|4591332|9|0
N|O|34|5384512|2|2
N|O|33|4628250|10|2
N|O|28|3898972|9|1
R|F|6|1121376|6|4
A|F|18|2364138|0|1
N|O|7|1062327|1|3
N|O|4|586224|2|0
N|O|39|4259541|1|0
N|O|19|2835921|7|5
N|O|10|1003100|4|5
N|O|7|985250|7|8
N|O|36|5737284|2|0
N|O|34|4336258|8|4
N|O|33|4155855|0|4
N|O|48|5722992|3|1
N|O|41|6452047|7|7
N|O|22|3373986|6|2
N|O|26|4055090|4|0
N|O|41|5524504|9|4
N|O|35|5171495|0|1
N|O|11|1330230|10|0
N|O|44|4682304|8|1
A|F|48|5453904|9|8
A|F|30|5195490|6|0
R|F|47|6417662|8|5
R|F|5|762310|5|5
R|F|24|4228464|1|2
A|F|38|5527290|8|8
A|F|23|3009320|9|8
A|F|28|3203872|7|7
A|F|47|4615776|6|5
R|F|24|3082512|5|6
A|F|16|1561712|8|7
N|O|14|1404340|2|7
N|O|21|2978871|3|1
N|O|30|4832130|3|3
N|O|20|3649840|6|5
A|F|25|4214450|9|8
A|F|6|879936|3|3
A|F|3|487116|0|0
A|F|6|965220|4|3
A|F|30|5318610|8|5
A|F|11|1653960|10|1
R|F|16|1947696|1|4
A|F|38|5093634|8|6
R|F|47|5100346|7|6
R|F|39|6039696|5|7
A|F|46|6142978|4|1
A|F|29|4700059|1|7
R|F|48|7395024|8|4
R|F|48|8985456|10|6
N|O|18|2256030|8|6
N|O|24|3195432|1|1
A|F|1|96306|8|8
R|F|15|1746390|2|4
R|F|16|1547296|4|0
A|F|6|1106364|2|1
R|F|40|3852240|3|6
N|O|31|4177064|1|3
N|O|2|222842|9|6
R|F|46|6594238|3|2
A|F|15|2244885|9|4
A|F|50|7958450|10|4
R|F|19|2803583|7|1
R|F|7|1155518|5|6
N|O|38|5382738|7|1
N|O|48|8879712|2|3
N|O|20|2616800|9|8
N|O|1|171981|4|6
N|O|29|4485256|10|5
N|O|24|3543768|8|4
N|O|9|821709|4|2
N|O|45|4441860|2|6
N|O|4|384424|5|1
N|O|12|1931640|8|2
R|F|6|571230|0|7
A|F|48|7356624|9|0
R|F|34|3379906|9|3
A|F|13|1824550|9|4
R|F|4|532572|4|6
N|O|6|1036692|2|6
R|F|32|3062560|0|4
A|F|1|95705|1|1
N|O|1|189399|7|3
N|O|49|9040206|9|2
N|O|16|2562720|2|2
N|O|6|972432|10|4
N|O|29|4673959|7|7
N|O|44|5906736|10|1
N|O|49|5420380|10|2
N|O|11|1690293|8|3
N|O|44|7514320|9|7
N|O|23|2074600|5|0
N|O|43|3895800|8|5
N|O|2|202422|2|3
N|O|15|2003145|0|2
N|O|36|6421968|10|8
N|O|33|4245054|2|0
N|O|45|5973390|6|4
N|O|37|4574421|2|1
N|O|40|5790160|1|3
N|O|45|6563475|9|0
N|O|48|5564400|9|6
A|F|14|2420348|9|4
A|F|30|3543840|7|7
R|F|13|1896115|8|3
N|O|6|1092552|7|3
N|O|11|1344552|0|0
N|O|43|5350662|6|4
N|O|26|3646500|7|3
N|O|13|2187614|10|0
N|O|39|5809362|3|2
N|O|8|1194072|3|8
N|O|23|3670087|9|6
N|O|5|682230|2|3
A|F|7|709177|8|3
R|F|23|3976286|7|0
R|F|37|3507748|8|1
A|F|6|657714|0|3
R|F|36|5939064|7|5
R|F|38|3442800|6|2
R|F|12|2167080|1|7
N|O|10|1254350|7|1
N|O|27|2832678|9|6
N|O|17|2195363|2|0
N|O|12|2191104|3|8
N|O|25|3278525|10|2
N|O|27|3821877|5|3
N|O|50|8799250|8|6
R|F|36|6014772|6|4
A|F|49|4478649|10|8
R|F|19|1907790|9|0
R|F|30|3934230|3|2
R|F|32|4090784|10|0
R|F|12|2191104|3|3
N|O|47|4564029|1|4
N|O|44|4065688|5|4
N|O|19|3358934|1|4
N|O|37|4444810|10|3
R|F|43|6099593|4|8
R|F|21|3443433|4|0
R|F|40|3904280|5|2
A|F|27|2889459|7|8
N|O|29|3878547|1|0
N|O|8|1036312|8|1
N|O|32|3642336|0|6
N|O|49|9084355|7|0
N|O|4|751188|7|3
N|O|7|817782|8|7
N|O|25|4156900|1|5
N|O|27|3305664|5|5
N|O|19|3130706|8|0
N|O|1|177487|5|7
N|O|10|1474570|5|3
N|O|12|1751460|9|1
N|O|4|687124|8|2
R|F|21|3605301|8|7
N|O|4|657896|0|4
R|F|32|4561664|1|3
A|F|32|5628320|5|3
R|F|35|3286605|6|3
R|F|34|4445160|9|6
R|F|8|1519992|9|6
R|F|35|3657990|0|7
N|O|26|3784430|7|1
N|O|36|4227372|8|2
R|F|45|5365305|2|4
R|F|38|3895456|3|2
