1992|1746104|0|CHINA
1994|1437968|0|CHINA
1997|205424|10|CHINA
1996|1437968|7|CHINA
1994|2156952|3|ETHIOPIA
1997|3594920|8|ETHIOPIA
1993|2156952|0|CHINA
1997|3594920|9|ETHIOPIA
1995|1848816|2|CHINA
1996|2156952|8|ETHIOPIA
1993|924408|9|ETHIOPIA
1992|616272|3|ETHIOPIA
1994|2773224|7|VIETNAM
1996|2156952|5|CHINA
1992|2362376|6|ETHIOPIA
1996|1951528|6|VIETNAM
1992|4827464|3|ETHIOPIA
1992|718984|2|CHINA
1992|4519328|8|CHINA
1996|308136|6|CHINA
1998|3594920|0|CHINA
1993|1746104|9|ETHIOPIA
1992|3286784|4|VIETNAM
1995|4622040|6|ETHIOPIA
1995|2054240|5|VIETNAM
1994|4930176|7|CHINA
1993|1027120|1|CHINA
1993|1570710|2|KENYA
1992|3350848|0|KENYA
1998|2303708|0|UNITED STATES
1996|1256568|8|UNITED STATES
1993|4502702|6|KENYA
1996|314142|8|KENYA
1993|628284|10|KENYA
1997|2931992|3|KENYA
1993|3664990|2|UNITED STATES
1994|732998|8|UNITED STATES
1993|3769704|5|UNITED STATES
1992|3979132|0|UNITED STATES
1994|837712|9|KENYA
1992|942426|1|UNITED STATES
1997|314142|1|KENYA
1992|2094280|8|UNITED STATES
1993|2722564|3|UNITED STATES
1998|4397988|7|UNITED STATES
1995|1570710|9|KENYA
1992|1884852|0|KENYA
1994|209428|9|KENYA
1993|4816844|0|UNITED STATES
1994|4502702|3|UNITED STATES
1995|5026272|1|KENYA
1993|628284|0|UNITED STATES
1997|2198994|7|KENYA
1994|628284|7|KENYA
1994|4083846|4|UNITED STATES
1995|1989566|5|UNITED STATES
1998|523570|5|UNITED STATES
1994|2513136|7|UNITED STATES
1997|2931992|1|KENYA
1997|837712|4|UNITED STATES
1992|5235700|8|KENYA
1998|4046856|2|ETHIOPIA
1997|4782648|6|ETHIOPIA
1994|6131600|0|UNITED STATES
1997|3188432|8|RUSSIA
1998|4169488|8|ETHIOPIA
1997|3556328|4|UNITED STATES
1992|122632|10|ETHIOPIA
1992|5518440|2|ETHIOPIA
1995|1226320|9|ETHIOPIA
1997|490528|4|RUSSIA
1998|1348952|2|VIETNAM
1992|2084744|3|UNITED STATES
1994|1103688|7|VIETNAM
1998|5027912|3|VIETNAM
1992|2943168|0|RUSSIA
1997|5763704|4|UNITED STATES
1997|3678960|0|VIETNAM
1995|4169488|8|RUSSIA
1997|3433696|1|VIETNAM
1995|5641072|9|UNITED STATES
1997|2452640|4|VIETNAM
1993|5763704|4|ETHIOPIA
1996|1226320|10|ETHIOPIA
1993|2330008|7|UNITED STATES
1996|6131600|7|UNITED STATES
1994|5886336|6|ETHIOPIA
1994|3924224|2|ETHIOPIA
1996|2207376|10|ETHIOPIA
1997|2575272|3|VIETNAM
1994|4414752|6|RUSSIA
1992|5027912|0|ETHIOPIA
1993|5273176|4|UNITED STATES
1997|4169488|5|UNITED STATES
1994|2820536|1|RUSSIA
1992|2533986|6|MOZAMBIQUE
1998|2832102|6|MOZAMBIQUE
1992|4471740|2|FRANCE
1993|4471740|0|UNITED STATES
1992|4471740|1|FRANCE
1997|1788696|8|FRANCE
1997|3279276|1|FRANCE
1993|4024566|2|FRANCE
1993|3279276|2|FRANCE
1996|149058|9|FRANCE
1992|1192464|6|FRANCE
1997|149058|8|UNITED STATES
1992|894348|3|FRANCE
1992|1490580|10|FRANCE
1998|1192464|6|UNITED STATES
1997|5366088|7|FRANCE
1992|5067972|5|FRANCE
1995|2533986|7|MOZAMBIQUE
1996|5067972|1|FRANCE
1993|6111378|7|FRANCE
1993|2832102|8|MOZAMBIQUE
1994|5664204|7|UNITED STATES
1997|6707610|0|MOZAMBIQUE
1992|6707610|8|MOZAMBIQUE
1993|745290|6|UNITED STATES
1996|447174|8|FRANCE
1997|3726450|9|UNITED STATES
1998|2384928|0|FRANCE
1992|6707610|3|UNITED STATES
1993|2981160|7|FRANCE
1997|298116|10|FRANCE
1995|2981160|0|FRANCE
1998|1639638|1|UNITED STATES
1993|5515146|7|FRANCE
1995|4024566|6|UNITED STATES
1992|1194072|8|UNITED KINGDOM
1994|298518|8|UNITED KINGDOM
1992|2985180|2|INDIA
1995|7462950|2|UNITED KINGDOM
1993|895554|7|BRAZIL
1995|1194072|5|BRAZIL
1998|3432957|3|INDIA
1992|2537403|7|BRAZIL
1992|7015173|1|INDIA
1998|746295|8|BRAZIL
1995|6268878|0|BRAZIL
1992|6418137|3|UNITED KINGDOM
1995|1641849|3|BRAZIL
1996|2835921|7|CHINA
1992|4328511|5|UNITED KINGDOM
1993|5522583|7|INDIA
1993|6716655|7|INDIA
1997|3283698|9|BRAZIL
1995|7015173|10|INDIA
1995|2686662|4|BRAZIL
1993|597036|1|UNITED KINGDOM
1997|6268878|0|BRAZIL
1993|5821101|0|CHINA
1992|5821101|7|CHINA
1994|4328511|7|BRAZIL
1993|7313691|0|BRAZIL
1994|2985180|7|BRAZIL
1998|746295|1|BRAZIL
1995|7015173|6|UNITED KINGDOM
1998|5522583|9|CHINA
1994|2686662|7|BRAZIL
1994|4925547|7|CHINA
1992|4925547|5|CHINA
1993|149259|9|CHINA
1994|7382340|5|KENYA
1993|301320|8|IRAQ
1993|3013200|3|KENYA
1995|1355940|9|ARGENTINA
1998|3314520|0|KENYA
1993|150660|1|KENYA
1993|6629040|3|KENYA
1994|7081020|3|KENYA
1994|5423760|2|KENYA
1992|6327720|10|KENYA
1997|5423760|4|ARGENTINA
1995|3465180|2|KENYA
1996|6478380|9|IRAQ
1992|2561220|2|ARGENTINA
1995|6478380|9|KENYA
1997|3917160|1|KENYA
1993|4067820|1|IRAQ
1997|4971780|10|KENYA
1997|602640|4|ARGENTINA
1995|1974379|10|ALGERIA
1992|3230802|2|INDONESIA
1997|8435983|7|VIETNAM
1995|4846203|6|VIETNAM
1994|4307736|8|INDONESIA
1996|897445|2|EGYPT
1994|358978|9|ALGERIA
1994|4666714|9|INDONESIA
1992|5205181|9|ALGERIA
1997|1794890|6|ALGERIA
1992|3589780|8|ALGERIA
1992|7718027|1|ALGERIA
1992|358978|9|ALGERIA
1992|5025692|10|VIETNAM
1994|8974450|0|ALGERIA
1997|6102626|6|VIETNAM
1995|358978|2|VIETNAM
1997|5205181|4|EGYPT
1994|2871824|1|INDONESIA
1998|5743648|1|ALGERIA
1997|5564159|6|EGYPT
1998|4499928|0|KENYA
1995|562491|1|ROMANIA
1992|7874874|2|KENYA
1997|4499928|8|SAUDI ARABIA
1998|2812455|8|MOZAMBIQUE
1996|1687473|1|MOZAMBIQUE
1994|5812407|5|KENYA
1994|3374946|5|ROMANIA
1995|2812455|8|KENYA
1992|6562395|3|ROMANIA
1998|2624958|0|SAUDI ARABIA
1993|6374898|0|ROMANIA
1998|4874922|7|ROMANIA
1994|1124982|2|SAUDI ARABIA
1995|3562443|6|SAUDI ARABIA
1992|2437461|2|ROMANIA
1996|7124886|0|MOZAMBIQUE
1997|5249916|7|MOZAMBIQUE
1995|3562443|6|ROMANIA
1993|6187401|10|SAUDI ARABIA
1992|8624862|1|MOZAMBIQUE
1996|3797980|9|ROMANIA
1992|8735354|0|VIETNAM
1997|6646465|7|RUSSIA
1992|2848485|6|RUSSIA
1997|1709091|10|VIETNAM
1994|4177778|10|VIETNAM
1996|8355556|8|RUSSIA
1997|1139394|7|VIETNAM
1998|3987879|4|RUSSIA
1994|8355556|3|ROMANIA
1997|1519192|5|VIETNAM
1993|4367677|6|ROMANIA
1996|6646465|9|VIETNAM
1993|6076768|7|ROMANIA
1996|1329293|2|VIETNAM
1998|4367677|8|VIETNAM
1997|9115152|8|VIETNAM
1992|6076768|6|VIETNAM
1994|3228283|0|RUSSIA
1995|3038384|0|RUSSIA
1998|8355556|2|VIETNAM
1992|8735354|2|VIETNAM
1997|5317172|1|ROMANIA
1992|8925253|2|MOZAMBIQUE
1996|1709091|1|RUSSIA
1996|2088889|6|MOZAMBIQUE
1995|4367677|5|VIETNAM
1996|5507071|9|VIETNAM
1997|3608081|6|RUSSIA
1996|4177778|5|VIETNAM
1995|2088889|6|VIETNAM
1993|1898990|9|MOZAMBIQUE
1996|6106600|5|INDONESIA
1993|1465584|0|EGYPT
1995|1465584|4|INDONESIA
1993|1099188|1|KENYA
1996|4274620|10|EGYPT
1993|2809036|2|KENYA
1997|3297564|6|INDONESIA
1994|2442640|1|KENYA
1998|5740204|4|INDONESIA
1992|5740204|7|KENYA
1992|1954112|1|INDONESIA
1996|732792|1|ETHIOPIA
1996|5618072|8|EGYPT
1995|3419696|7|INDONESIA
1992|5373808|1|KENYA
1996|5740204|5|EGYPT
1993|732792|7|ETHIOPIA
1992|854924|1|INDONESIA
1998|2809036|0|ETHIOPIA
1995|366396|6|INDONESIA
1993|2198376|8|EGYPT
1997|4274620|3|INDONESIA
1993|2564772|5|KENYA
1995|3297564|0|ETHIOPIA
1998|5129544|5|ETHIOPIA
1998|1689207|1|UNITED STATES
1993|5457438|0|UNITED STATES
1995|2728719|8|VIETNAM
1992|5587377|9|VIETNAM
1992|6237072|6|MOZAMBIQUE
1993|6237072|1|MOZAMBIQUE
1997|4287987|7|UNITED STATES
1994|259878|0|UNITED STATES
1997|1299390|3|ALGERIA
1997|1559268|3|UNITED STATES
1993|6367011|5|ALGERIA
1994|3508353|5|ALGERIA
1993|4028109|3|ALGERIA
1994|3638292|10|MOZAMBIQUE
1995|5977194|2|ALGERIA
1993|4287987|10|VIETNAM
1996|2079024|10|MOZAMBIQUE
1994|4677804|2|VIETNAM
1992|3118536|4|VIETNAM
1994|2858658|7|VIETNAM
1995|3118536|7|MOZAMBIQUE
1997|3118536|8|MOZAMBIQUE
1997|6107133|5|VIETNAM
1997|1169451|8|VIETNAM
1992|1429329|10|MOZAMBIQUE
1992|129939|3|UNITED STATES
1997|779634|8|MOZAMBIQUE
1995|1949085|10|VIETNAM
1997|1299390|8|UNITED STATES
1996|2728719|1|MOZAMBIQUE
1992|3248475|0|MOZAMBIQUE
1998|2079024|3|ALGERIA
1997|649695|3|VIETNAM
1995|3378414|2|UNITED STATES
1995|389817|4|MOZAMBIQUE
1997|2858658|1|ALGERIA
1993|1429329|8|ALGERIA
1997|1169451|0|VIETNAM
1994|1039512|1|MOZAMBIQUE
1997|1949085|3|UNITED STATES
1994|4677804|7|VIETNAM
1994|4807743|4|ALGERIA
1992|6182560|6|PERU
1998|1081948|7|INDIA
1992|3091280|0|PERU
1995|4791484|3|PERU
1995|463692|10|INDIA
1994|3554972|0|GERMANY
1997|2473024|6|INDIA
1994|4946048|3|INDIA
1995|5409740|3|PERU
1995|3091280|6|INDIA
1996|4327792|9|GERMANY
1993|4018664|8|UNITED STATES
1995|6800816|8|PERU
1998|2782152|0|UNITED STATES
1992|1854768|2|UNITED STATES
1994|772820|3|GERMANY
1992|5255176|4|UNITED STATES
1994|6491688|10|INDIA
1998|2627588|1|INDIA
1992|5564304|9|PERU
1992|4173228|0|INDIA
1996|2627588|0|GERMANY
1994|2318460|7|PERU
1997|463692|1|UNITED STATES
1993|463692|3|UNITED STATES
1998|7728200|2|INDIA
1998|2782152|10|INDIA
1996|2318460|1|GERMANY
1996|5718868|2|GERMANY
1994|5718868|6|INDIA
1995|7264508|4|INDIA
1992|3400408|1|PERU
1997|5625576|4|RUSSIA
1994|3125320|10|RUSSIA
1994|7344502|7|RUSSIA
1994|468798|3|EGYPT
1994|4531714|8|ETHIOPIA
1995|4375448|4|EGYPT
1996|1562660|8|MOZAMBIQUE
1995|7031970|10|MOZAMBIQUE
1996|5938108|5|RUSSIA
1992|7657034|0|RUSSIA
1997|1718926|0|EGYPT
1993|5000512|7|RUSSIA
1994|6094374|0|RUSSIA
1996|1093862|1|MOZAMBIQUE
1996|7657034|2|EGYPT
1998|2343990|4|RUSSIA
1993|7031970|9|ETHIOPIA
1997|6406906|6|ETHIOPIA
1994|6406906|2|RUSSIA
1994|7188236|10|EGYPT
1994|2031458|8|MOZAMBIQUE
1995|7813300|3|ETHIOPIA
1996|5000512|1|ETHIOPIA
1994|3906650|3|MOZAMBIQUE
1996|3281586|2|ETHIOPIA
1996|468798|4|EGYPT
1995|7500768|4|MOZAMBIQUE
1994|7344502|3|MOZAMBIQUE
1992|1250128|0|ETHIOPIA
1994|7813300|8|RUSSIA
1993|6875704|5|RUSSIA
1993|5619350|4|GERMANY
1994|3966600|10|UNITED STATES
1992|5619350|10|GERMANY
1998|2809675|2|UNITED STATES
1995|3801325|2|ROMANIA
1996|826375|10|GERMANY
1996|5949900|10|GERMANY
1996|8098475|9|UNITED STATES
1994|2974950|8|ROMANIA
1997|2479125|8|GERMANY
1992|7272100|5|GERMANY
1994|3305500|6|GERMANY
1998|165275|10|ROMANIA
1998|6776275|7|ROMANIA
1994|5784625|8|GERMANY
1992|826375|2|GERMANY
1994|165275|0|GERMANY
1996|5454075|0|UNITED STATES
1992|6115175|9|GERMANY
1997|7106825|7|GERMANY
1992|991650|1|GERMANY
1993|2644400|9|UNITED STATES
1998|7437375|5|GERMANY
1994|3801325|7|GERMANY
1998|7272100|0|UNITED STATES
1992|3801325|8|GERMANY
1998|7272100|5|UNITED STATES
1993|991650|5|ROMANIA
1995|7933200|0|ROMANIA
1996|3870174|6|INDONESIA
1992|368588|2|JAPAN
1996|5528820|5|GERMANY
1994|2211528|0|JAPAN
1993|4238762|6|CHINA
1993|7556054|4|JAPAN
1995|6634584|3|JAPAN
1996|1842940|8|INDONESIA
1996|1474352|1|INDONESIA
1995|4054468|0|INDONESIA
1998|5528820|4|CHINA
1994|921470|9|GERMANY
1992|7371760|8|CHINA
1992|2580116|0|CHINA
1998|921470|10|JAPAN
1994|3685880|1|GERMANY
1995|9214700|5|GERMANY
1995|9214700|4|JAPAN
1996|1474352|0|CHINA
1996|3132998|4|CHINA
1994|6450290|5|CHINA
1994|8661818|3|CHINA
1993|9030406|8|GERMANY
1997|4791644|1|CHINA
1993|4423056|5|JAPAN
1996|2948704|1|CHINA
1995|8661818|10|INDONESIA
1995|5160232|4|JAPAN
1993|4238762|3|CHINA
1994|368588|7|JAPAN
1997|552882|10|INDONESIA
1994|3501586|4|JAPAN
1994|4423056|7|JAPAN
1995|5528820|1|GERMANY
1998|184294|9|JAPAN
1996|8293230|6|GERMANY
1998|2211528|5|CHINA
1996|5344526|2|INDONESIA
1993|1512064|3|INDONESIA
1992|94504|8|INDIA
1995|1228552|6|INDIA
1993|1795576|2|INDIA
1995|2362600|1|INDONESIA
1992|3780160|1|VIETNAM
1995|4725200|1|INDONESIA
1992|1039544|1|INDONESIA
1995|4158176|4|VIETNAM
1997|472520|6|INDIA
1997|189008|5|INDONESIA
1997|472520|4|INDONESIA
1995|945040|6|INDIA
1997|1134048|8|VIETNAM
1996|945040|6|VIETNAM
1996|1890080|5|INDONESIA
1994|2079088|4|INDIA
1994|2173592|10|INDIA
1996|945040|2|INDONESIA
1997|3307640|3|INDONESIA
1996|4441688|7|INDONESIA
1992|4536192|5|INDONESIA
1998|1228552|3|INDIA
1992|2079088|2|INDIA
1997|378016|4|INDONESIA
1996|2173592|5|VIETNAM
1995|1417560|10|INDONESIA
1996|1323056|8|INDIA
1994|4252680|5|INDONESIA
1992|5199140|9|ROMANIA
1998|5088520|2|KENYA
1996|221240|10|VIETNAM
1994|2876120|7|ROMANIA
1996|3097360|2|KENYA
1996|1991160|7|VIETNAM
1998|2323020|9|KENYA
1995|3429220|2|KENYA
1994|5199140|6|JAPAN
1997|4092940|0|JAPAN
1998|3761080|7|VIETNAM
1998|110620|8|JAPAN
1995|3982320|5|KENYA
1992|4092940|2|ROMANIA
1993|3650460|6|VIETNAM
1993|1438060|4|ROMANIA
1994|1880540|5|JAPAN
1996|3207980|3|JAPAN
1994|4867280|4|KENYA
1995|1106200|1|JAPAN
1995|2654880|9|VIETNAM
1997|5420380|0|VIETNAM
1996|4867280|4|JAPAN
1995|3650460|10|KENYA
1997|5088520|5|JAPAN
1994|442480|2|JAPAN
1994|3097360|8|KENYA
1995|3885700|7|UNITED STATES
1992|2775500|3|KENYA
1994|2442440|9|UNITED STATES
1995|5439980|7|KENYA
1993|555100|10|UNITED STATES
1995|1110200|10|BRAZIL
1992|1110200|7|KENYA
1997|4107740|1|UNITED STATES
1998|5217940|8|UNITED STATES
1995|777140|6|BRAZIL
1992|1110200|7|UNITED STATES
1998|5328960|3|KENYA
1993|1110200|5|BRAZIL
1997|5217940|3|UNITED STATES
1993|2997540|4|KENYA
1997|888160|5|KENYA
1998|4107740|7|BRAZIL
1994|2220400|2|BRAZIL
1995|4662840|4|BRAZIL
1996|2775500|8|UNITED STATES
1998|3219580|3|KENYA
1995|888160|1|UNITED STATES
1998|777140|8|UNITED STATES
1995|3885700|0|BRAZIL
1998|4107740|2|UNITED STATES
1996|4440800|4|UNITED STATES
1993|2775500|1|KENYA
1996|1443260|2|KENYA
1996|4551820|9|KENYA
1996|5328960|1|BRAZIL
1998|2220400|2|UNITED STATES
1992|2220400|2|BRAZIL
1992|3441620|5|BRAZIL
1998|3663660|10|UNITED STATES
1992|1332240|4|KENYA
1997|4179688|2|JAPAN
1994|4917280|4|JAPAN
1995|2458640|5|EGYPT
1997|5531940|2|EGYPT
1998|1598116|5|IRAQ
1995|4179688|8|ARGENTINA
1996|5040212|7|JAPAN
1996|2458640|6|ARGENTINA
1995|3810892|3|ARGENTINA
1995|3319164|9|JAPAN
1996|491728|8|IRAQ
1998|5409008|2|JAPAN
1997|2458640|8|IRAQ
1995|4056756|10|JAPAN
1993|614660|3|ARGENTINA
1995|3442096|0|JAPAN
1995|737592|2|ARGENTINA
1992|3196232|2|EGYPT
1993|3196232|1|IRAQ
1995|860524|6|ARGENTINA
1995|5654872|0|EGYPT
1996|2458640|5|IRAQ
1998|2704504|2|JAPAN
1992|6023668|2|IRAQ
1993|491728|4|ARGENTINA
1992|737592|5|JAPAN
1997|614660|9|IRAQ
1993|1106388|0|JAPAN
1997|4917280|9|EGYPT
1997|2212776|3|EGYPT
1993|2810214|3|CANADA
1993|2171529|6|INDIA
1992|2427003|2|CANADA
1995|4087584|5|INDIA
1993|1149633|7|GERMANY
1998|2937951|2|INDIA
1995|1405107|7|CANADA
1997|5109480|4|GERMANY
1994|5492691|0|GERMANY
1995|3832110|5|CANADA
1995|638685|4|GERMANY
1997|5237217|4|GERMANY
1995|6259113|10|GERMANY
1992|2427003|1|INDIA
1998|1021896|8|CANADA
1992|5748165|3|INDIA
1995|4215321|2|INDIA
1994|1149633|1|INDIA
1995|1532844|3|GERMANY
1996|3704373|6|GERMANY
1996|1149633|7|GERMANY
1994|6003639|10|GERMANY
1995|766422|9|CANADA
1995|2564760|10|MOZAMBIQUE
1997|3847140|8|CANADA
1993|6411900|3|MOZAMBIQUE
1994|2308284|4|CANADA
1995|4231854|6|JAPAN
1996|4103616|8|MOZAMBIQUE
1992|6027186|10|MOZAMBIQUE
1995|5257758|0|JAPAN
1998|384714|8|MOZAMBIQUE
1993|1923570|1|JAPAN
1995|3462426|6|CHINA
1998|2949474|2|JAPAN
1995|5898948|8|MOZAMBIQUE
1994|4744806|3|CANADA
1996|2692998|10|CHINA
1995|641190|7|MOZAMBIQUE
1996|5898948|5|CHINA
1992|3590664|8|JAPAN
1994|3718902|7|CHINA
1992|1667094|2|MOZAMBIQUE
1996|4616568|7|CHINA
1993|5257758|7|MOZAMBIQUE
1995|1154142|3|CHINA
1998|2308284|7|JAPAN
1994|4744806|9|CANADA
1994|3847140|1|CHINA
1993|3462426|4|CHINA
1994|4488330|1|JAPAN
1993|6525360|1|PERU
1998|679725|6|PERU
1995|4622130|10|PERU
1993|6797250|3|ALGERIA
1995|2039175|7|VIETNAM
1994|2447010|4|PERU
1995|2039175|1|ALGERIA
1993|271890|10|VIETNAM
1992|5981580|1|KENYA
1994|6253470|3|PERU
1998|6661305|1|KENYA
1992|815670|0|KENYA
1995|5301855|8|PERU
1993|3126735|1|KENYA
1996|3126735|3|PERU
1997|5709690|7|KENYA
1996|1087560|7|VIETNAM
1997|6525360|10|ALGERIA
1995|2582955|8|PERU
1993|6389415|8|ALGERIA
1996|5845635|8|VIETNAM
1993|4350240|4|KENYA
1997|4214295|3|PERU
1994|2039175|5|PERU
1997|1495395|5|KENYA
1995|4622130|0|VIETNAM
1996|2447010|1|ALGERIA
1993|2854845|10|VIETNAM
1998|4214295|8|PERU
1993|5229180|8|BRAZIL
1995|290510|3|ROMANIA
1995|4357650|4|CHINA
1994|4793415|1|CHINA
1994|4793415|4|UNITED KINGDOM
1993|6245965|5|UNITED KINGDOM
1993|871530|6|CHINA
1992|1016785|10|ROMANIA
1997|4357650|2|BRAZIL
1992|2905100|6|ROMANIA
1995|2614590|8|UNITED KINGDOM
1994|3921885|10|CHINA
1998|3776630|4|BRAZIL
1996|2759845|8|BRAZIL
1996|4938670|8|BRAZIL
1998|4357650|2|BRAZIL
1993|2905100|10|UNITED KINGDOM
1993|6972240|8|BRAZIL
1996|2759845|6|ROMANIA
1992|5664945|10|BRAZIL
1995|6826985|7|BRAZIL
1993|2759845|5|BRAZIL
1992|6245965|3|UNITED KINGDOM
1994|6681730|3|UNITED KINGDOM
1993|4067140|6|ROMANIA
1993|3921885|1|BRAZIL
1997|2759845|0|CHINA
1994|6681852|5|ARGENTINA
1998|1792692|2|UNITED STATES
1995|7170768|10|ARGENTINA
1992|488916|9|UNITED STATES
1998|3585384|6|CANADA
1995|2118636|6|UNITED STATES
1998|7659684|9|UNITED STATES
1993|977832|7|ARGENTINA
1997|4563216|0|ARGENTINA
1996|325944|1|CANADA
1996|6029964|7|CANADA
1994|7985628|8|ARGENTINA
1995|7822656|6|ARGENTINA
1997|3422412|5|UNITED STATES
1997|2444580|2|ARGENTINA
1993|3422412|6|CANADA
1997|6844824|4|ARGENTINA
1995|5866992|9|ARGENTINA
1992|1629720|9|CANADA
1994|5866992|1|ARGENTINA
1994|6681852|8|UNITED STATES
1993|3259440|0|ARGENTINA
1995|7007796|8|ARGENTINA
1996|2770524|7|CANADA
1994|6844824|7|CANADA
1996|1955664|1|ARGENTINA
1993|7496712|6|UNITED STATES
1994|3748356|10|ARGENTINA
1993|4889160|3|UNITED STATES
1993|6029964|4|CANADA
1998|2444580|3|ARGENTINA
1993|2770524|2|ARGENTINA
1993|5960700|2|UNITED STATES
1992|5463975|4|JAPAN
1995|3477075|10|JAPAN
1997|3311500|5|EGYPT
1994|4470525|1|JAPAN
1995|3808225|10|EGYPT
1992|1324600|10|EGYPT
1993|6291850|8|JAPAN
1994|6126275|8|JAPAN
1998|7947600|1|UNITED STATES
1993|7119725|9|INDIA
1995|4967250|7|JAPAN
1992|3642650|5|UNITED STATES
1994|1655750|0|EGYPT
1996|2483625|9|INDIA
1996|1655750|1|EGYPT
1992|7782025|2|INDIA
1994|1986900|0|JAPAN
1995|7947600|4|UNITED STATES
1997|662300|8|JAPAN
1995|1821325|10|UNITED STATES
1996|1490175|1|EGYPT
1994|2152475|10|JAPAN
1992|1655750|2|INDIA
1998|1159025|2|INDIA
1998|6954150|4|INDIA
1997|1490175|8|JAPAN
1992|4636100|3|INDIA
1997|6457425|6|JAPAN
1995|3145925|7|JAPAN
1992|3477075|3|EGYPT
1994|2860726|4|PERU
1996|4375228|2|UNITED KINGDOM
1997|841390|4|ALGERIA
1994|5721452|5|UNITED KINGDOM
1994|5384896|10|PERU
1994|6731120|7|CHINA
1997|2187614|10|ALGERIA
1995|4038672|7|ALGERIA
1992|1682780|10|ALGERIA
1994|5553174|7|CHINA
1995|5721452|8|CHINA
1994|5384896|10|PERU
1994|3365560|5|CHINA
1992|673112|9|UNITED KINGDOM
1997|1851058|1|PERU
1992|8077344|1|ALGERIA
1995|841390|4|PERU
1995|4206950|5|PERU
1994|7404232|0|PERU
1994|5216618|6|PERU
1994|8077344|10|CHINA
1992|841390|7|ALGERIA
1994|7572510|4|ALGERIA
1997|3029004|5|ALGERIA
1993|8245622|5|UNITED KINGDOM
1992|2860726|9|CHINA
1995|7404232|7|ALGERIA
1994|2692448|3|UNITED KINGDOM
1992|5553174|9|CHINA
1998|3197282|2|UNITED KINGDOM
1993|7909066|0|ALGERIA
1997|5216618|3|PERU
1997|1346224|5|ALGERIA
1997|819009|0|ROMANIA
1995|1638018|0|ROMANIA
1993|2275025|4|CHINA
1997|2275025|1|ROMANIA
1996|2548028|9|CHINA
1994|4095045|3|CHINA
1994|2184024|5|ROMANIA
1996|1820020|7|CHINA
1995|2184024|7|CHINA
1993|2366026|7|INDIA
1993|3276036|10|CHINA
1992|2821031|9|CHINA
1994|1547017|9|ROMANIA
1994|3731041|2|ROMANIA
1994|1456016|10|INDIA
1997|4004044|2|INDIA
1996|3094034|3|INDIA
1993|3731041|0|ROMANIA
1997|546006|3|JORDAN
1995|4004044|6|JORDAN
1992|4277047|6|INDIA
1994|2366026|0|INDIA
1992|91001|9|JORDAN
1995|910010|0|ROMANIA
1996|3731041|0|INDIA
1996|2410252|2|ARGENTINA
1997|1761338|3|ALGERIA
1992|463510|9|ETHIOPIA
1998|2039444|0|GERMANY
1993|4356994|0|ARGENTINA
1996|185404|2|ALGERIA
1993|3893484|5|ETHIOPIA
1997|92702|3|ALGERIA
1997|2132146|5|GERMANY
1994|3244570|3|ALGERIA
1995|1483232|0|ETHIOPIA
1992|4356994|4|GERMANY
1992|185404|10|ETHIOPIA
1998|1205126|7|ALGERIA
1994|4171590|0|ARGENTINA
1993|927020|5|ALGERIA
1996|2781060|4|ARGENTINA
1993|2224848|4|ALGERIA
1996|3244570|8|ARGENTINA
1994|1390530|0|ALGERIA
1992|4356994|3|ALGERIA
1997|3986186|9|GERMANY
1994|1390530|6|ETHIOPIA
1996|1019722|6|ETHIOPIA
1996|1761338|8|ETHIOPIA
1995|2966464|4|ETHIOPIA
1992|1946742|5|ALGERIA
1994|1946742|10|ARGENTINA
1998|463510|6|ARGENTINA
1998|4449696|0|ALGERIA
1996|4264292|2|GERMANY
1998|1577634|1|KENYA
1993|1392030|9|KENYA
1993|1670436|8|JAPAN
1995|4454496|2|ARGENTINA
1997|3248070|9|JAPAN
1993|3248070|1|ARGENTINA
1992|3062466|4|JAPAN
1995|371208|9|KENYA
1997|278406|7|ARGENTINA
1995|371208|9|ARGENTINA
1997|4361694|8|JAPAN
1995|4268892|7|KENYA
1993|4547298|4|ARGENTINA
1994|928020|9|JAPAN
1997|92802|10|KENYA
1998|1856040|6|JAPAN
1995|1763238|6|JAPAN
1997|371208|4|KENYA
1996|301530|10|UNITED KINGDOM
1995|2613260|1|UNITED KINGDOM
1994|4623460|8|KENYA
1997|502550|2|KENYA
1998|3115810|8|UNITED STATES
1997|3015300|6|UNITED KINGDOM
1996|603060|8|UNITED STATES
1997|1407140|5|KENYA
1993|3216320|6|UNITED STATES
1994|3417340|4|UNITED KINGDOM
1995|4723970|9|UNITED STATES
1994|4723970|0|MOZAMBIQUE
1996|4422440|10|KENYA
1992|1306630|4|UNITED KINGDOM
1992|2010200|4|KENYA
1996|3718870|2|UNITED KINGDOM
1997|603060|9|UNITED STATES
1992|3618360|6|KENYA
1994|2211220|8|UNITED KINGDOM
1996|4422440|9|MOZAMBIQUE
1994|3015300|1|MOZAMBIQUE
1996|2512750|2|MOZAMBIQUE
1994|2311730|1|MOZAMBIQUE
1998|1414154|8|ETHIOPIA
1992|3333363|4|INDONESIA
1993|606066|1|ALGERIA
1992|606066|9|ETHIOPIA
1997|808088|10|INDONESIA
1995|2222242|0|ALGERIA
1993|4040440|9|INDONESIA
1996|808088|2|ETHIOPIA
1996|3939429|0|INDONESIA
1993|3131341|7|CHINA
1997|4949539|4|INDONESIA
1997|1717187|5|INDONESIA
1997|3333363|6|INDONESIA
1995|1212132|3|INDONESIA
1997|4646506|4|ALGERIA
