UNITED STATES|2645208|8|50100|18
KENYA|744804|0|47333|6
BRAZIL|176386|10|61128|1
PERU|939708|6|42113|7
IRAN|4377828|5|59462|26
BRAZIL|7584598|7|61128|43
IRAN|4209450|8|59462|25
INDONESIA|4606778|1|15277|38
VIETNAM|3231501|7|80438|19
PERU|2416392|9|42113|18
UNITED STATES|7200844|5|50100|49
INDIA|4275585|8|80676|23
INDONESIA|3758161|9|15277|31
UNITED STATES|4001602|9|97802|22
IRAN|4377828|8|59462|26
ETHIOPIA|5117568|2|25666|48
CHINA|5050920|10|42100|28
VIETNAM|5429728|5|83519|32
KENYA|1613742|0|47333|13
PERU|268488|7|42113|2
UNITED STATES|3716080|8|5478|40
UNITED STATES|4904054|1|9642|37
CHINA|186796|5|31874|1
KENYA|496536|5|47333|4
VIETNAM|2087796|4|64353|12
INDONESIA|9133404|8|91885|49
PERU|3427380|0|74387|36
BRAZIL|2645790|3|61128|15
VIETNAM|3911817|7|80438|23
INDIA|570620|3|82894|5
UNITED STATES|2650840|3|9642|20
RUSSIA|6003924|0|37861|34
MOROCCO|7958450|10|48744|50
CHINA|6724656|4|31874|36
MOZAMBIQUE|402129|0|1244|3
INDONESIA|3727920|7|91885|20
ETHIOPIA|319848|0|25666|3
MOZAMBIQUE|3746475|9|70956|25
VIETNAM|1332513|0|77277|9
ROMANIA|3063502|7|66846|26
ROMANIA|4006750|2|30620|25
INDIA|3651968|4|82894|32
INDONESIA|3273237|3|15277|27
IRAQ|5970464|0|46787|43
MOZAMBIQUE|4825548|7|1244|36
VIETNAM|2375506|1|83519|14
CHINA|8297940|10|42100|46
ETHIOPIA|4797720|9|25666|45
ROMANIA|3045130|1|30620|19
MOZAMBIQUE|6495825|10|76883|35
MOZAMBIQUE|804258|8|1244|6
INDIA|838385|10|5288|5
VIETNAM|9479950|5|9766|50
UNITED STATES|5092948|5|97802|28
INDIA|5363828|7|82894|47
INDONESIA|3355128|1|91885|18
UNITED STATES|3274038|0|97802|18
UNITED STATES|5274839|10|97802|29
CHINA|8658720|1|42100|48
INDONESIA|8574216|9|91885|46
KENYA|3103350|10|47333|25
UNITED STATES|6454840|2|70601|40
VIETNAM|444171|0|77277|3
VIETNAM|4293653|0|77277|29
KENYA|5958432|6|47333|48
PERU|5369760|0|42113|40
ETHIOPIA|3411712|8|25666|32
VIETNAM|3602381|3|9766|19
MOZAMBIQUE|6443937|5|70956|43
IRAQ|6109312|0|46787|44
CHINA|3968580|10|42100|22
ROMANIA|2243780|0|30620|14
VIETNAM|7288944|6|98188|39
VIETNAM|2714864|3|83519|16
IRAN|3872694|4|59462|23
CHINA|9153004|1|31874|49
CHINA|8478330|0|42100|47
BRAZIL|7408212|7|61128|42
INDIA|7545465|3|5288|45
MOROCCO|4775070|7|48744|30
KENYA|993072|8|47333|8
UNITED STATES|3578634|5|9642|27
MOZAMBIQUE|4155333|10|1244|31
CHINA|1623510|6|42100|9
ROMANIA|4647830|4|30620|29
INDONESIA|969848|10|15277|8
VIETNAM|8971008|10|98188|48
INDONESIA|4473504|7|91885|24
VIETNAM|2616544|5|98188|14
ETHIOPIA|213232|1|25666|2
IRAQ|2082720|9|46787|15
MOZAMBIQUE|5567850|7|76883|30
UNITED STATES|363782|7|97802|2
MOZAMBIQUE|4289376|3|1244|32
IRAN|8082144|10|59462|48
ROMANIA|3416983|4|66846|29
UNITED STATES|6906932|2|50100|47
UNITED STATES|545673|10|97802|3
ROMANIA|3534810|5|66846|30
UNITED STATES|2915924|8|9642|22
INDIA|5197987|7|5288|31
INDIA|3994340|2|82894|35
PERU|3712995|6|74387|39
RUSSIA|7769784|8|37861|44
CHINA|541170|9|42100|3
CHINA|7098248|9|31874|38
UNITED STATES|7457531|8|97802|41
PERU|4093815|1|74387|43
INDONESIA|4100712|0|91885|22
INDONESIA|5032692|6|91885|27
VIETNAM|8342356|4|9766|44
INDONESIA|5591880|0|91885|30
IRAN|1347024|0|59462|8
VIETNAM|7102048|9|98188|38
ETHIOPIA|2238936|5|25666|21
BRAZIL|176386|7|61128|1
PERU|2550636|4|42113|19
VIETNAM|6108444|6|83519|36
KENYA|3475752|9|47333|28
MOZAMBIQUE|7193232|6|70956|48
ROMANIA|5288910|7|30620|33
CHINA|2801940|5|31874|15
ALGERIA|6518882|5|22945|37
MOROCCO|795845|8|48744|5
PERU|671220|4|42113|5
ROMANIA|1282160|9|30620|8
UNITED STATES|3066049|0|70601|19
VIETNAM|8314271|1|83519|49
INDIA|114124|7|82894|1
INDIA|2682832|6|5288|16
RUSSIA|3884892|9|37861|22
VIETNAM|1870869|6|80438|11
INDONESIA|5819088|3|15277|48
INDONESIA|2236752|1|91885|12
MOZAMBIQUE|4268685|2|76883|23
PERU|402732|5|42113|3
UNITED STATES|6096932|3|9642|46
MOROCCO|955014|5|48744|6
MOROCCO|7640112|9|48744|48
INDIA|4024248|0|5288|24
IRAN|7745388|0|59462|46
UNITED STATES|2910256|8|97802|16
ALGERIA|7223626|6|22945|41
MOROCCO|4138394|1|48744|26
INDONESIA|3879392|7|15277|32
INDIA|2416635|2|80676|13
INDIA|5592076|0|82894|49
KENYA|744804|5|47333|6
INDIA|1341416|4|5288|8
PERU|4832784|4|42113|36
PERU|1808895|8|74387|19
VIETNAM|4251975|6|80438|25
ETHIOPIA|1812472|1|25666|17
INDONESIA|363693|4|15277|3
ROMANIA|2564320|4|30620|16
VIETNAM|7126518|2|83519|42
UNITED STATES|371608|10|5478|4
INDIA|2347478|8|5288|14
VIETNAM|7849632|3|98188|42
INDIA|9108855|4|80676|49
INDIA|5533341|10|5288|33
VIETNAM|7402850|7|77277|50
KENYA|372402|4|47333|3
PERU|6712200|7|42113|50
VIETNAM|2381106|4|80438|14
IRAN|5724852|10|59462|34
INDONESIA|2667082|9|15277|22
MOZAMBIQUE|7193232|5|70956|48
INDONESIA|727386|3|15277|6
MOZAMBIQUE|5567850|3|76883|30
BRAZIL|3174948|0|61128|18
MOZAMBIQUE|3296898|2|70956|22
UNITED STATES|6838245|7|60028|45
UNITED STATES|556785|8|11283|3
CHINA|3812825|9|57296|23
MOROCCO|5364333|0|70019|39
UNITED STATES|1215688|7|60028|8
UNITED STATES|184594|1|76845|1
MOROCCO|306526|9|32803|2
UNITED STATES|3324600|9|80240|30
INDIA|3789192|9|81986|31
MOROCCO|3576222|7|70019|26
INDIA|3300264|8|81986|27
VIETNAM|1666119|10|63561|17
BRAZIL|3063478|2|90013|22
SAUDI ARABIA|697956|6|12620|6
MOROCCO|4597890|6|32803|30
CHINA|7625650|1|57296|46
MOROCCO|1100376|7|70019|8
CHINA|4310150|4|57296|26
INDIA|5133744|1|81986|42
MOROCCO|4291364|2|32803|28
RUSSIA|5477760|7|94205|30
RUSSIA|4382208|1|94205|24
RUSSIA|6755904|8|94205|37
VIETNAM|3737727|0|6826|21
ROMANIA|4864650|2|24529|42
ETHIOPIA|2084280|0|50776|20
PERU|2750475|6|19229|25
RUSSIA|6208128|7|94205|34
ARGENTINA|506334|10|24764|3
MOZAMBIQUE|5290376|0|46138|43
ETHIOPIA|2709564|9|50776|26
UNITED STATES|6681420|3|11283|36
CHINA|8021664|6|96061|46
MOROCCO|7050098|10|32803|46
ETHIOPIA|1250568|9|50776|12
ROMANIA|4980475|1|24529|43
UNITED STATES|3878700|9|80240|35
VIETNAM|8543376|7|6826|48
VIETNAM|196014|0|63561|2
INDIA|5011512|4|81986|41
EGYPT|5685306|1|7168|33
BRAZIL|278498|5|90013|2
ARGENTINA|675112|1|24764|4
BRAZIL|8247294|9|8050|46
BRAZIL|1113992|5|90013|8
ARGENTINA|1181446|9|24764|7
IRAN|5290416|6|86320|36
SAUDI ARABIA|5234670|1|12620|45
ARGENTINA|6244786|6|24764|37
MOROCCO|137547|2|70019|1
UNITED STATES|4083090|7|11283|22
UNITED STATES|4986900|1|80240|45
UNITED STATES|110820|4|80240|1
KENYA|1585674|3|17311|9
VIETNAM|1960140|3|63561|20
EGYPT|5513024|3|7168|32
UNITED STATES|2768910|8|76845|15
MOROCCO|2338299|6|70019|17
KENYA|3347534|3|17311|19
MOROCCO|7050098|1|32803|46
ARGENTINA|3038004|8|24764|18
EGYPT|1378256|7|7168|8
UNITED STATES|6078440|4|60028|40
CHINA|5057136|10|96061|29
MOROCCO|2911997|7|32803|19
INDIA|3055800|8|81986|25
IRAN|1469560|6|86320|10
INDIA|122232|0|81986|1
CHINA|1220688|6|96061|7
ARGENTINA|2194114|9|24764|13
PERU|3232684|5|75915|26
CHINA|4144375|1|57296|25
MOROCCO|412641|4|70019|3
MOROCCO|3026034|2|70019|22
RUSSIA|7207650|1|84342|45
ROMANIA|8572224|7|52133|48
UNITED STATES|4432800|0|80240|40
KENYA|2642790|5|17311|15
EGYPT|7408126|7|7168|43
IRAN|3379988|0|86320|23
VIETNAM|1666119|9|63561|17
MOROCCO|6896835|1|32803|45
ETHIOPIA|1525311|8|58868|9
RUSSIA|8008500|6|84342|50
VIETNAM|784056|8|63561|8
PERU|1100190|3|19229|10
ROMANIA|3822225|8|24529|33
UNITED STATES|4799444|9|76845|26
RUSSIA|3286656|1|94205|18
ETHIOPIA|937926|9|50776|9
MOROCCO|3438675|3|70019|25
PERU|1865010|1|75915|15
BRAZIL|4482225|1|8050|25
BRAZIL|1531739|0|90013|11
PERU|280300|10|48457|2
UNITED STATES|3495103|8|60028|23
UNITED STATES|8675918|10|76845|47
MOROCCO|1375470|1|70019|10
MOROCCO|6283783|10|32803|41
KENYA|3171348|6|17311|18
MOROCCO|6327162|9|70019|46
RUSSIA|160170|8|84342|1
PERU|2238012|5|75915|18
UNITED STATES|8491324|5|76845|46
RUSSIA|1460736|4|94205|8
RUSSIA|4382208|7|94205|24
BRAZIL|574230|6|18430|6
ETHIOPIA|3728538|9|58868|22
PERU|2200380|3|19229|20
UNITED STATES|5011065|6|11283|27
UNITED STATES|6829978|5|76845|37
EGYPT|3790204|8|7168|22
KENYA|5461766|5|17311|31
RUSSIA|961020|0|84342|6
PERU|5465850|0|48457|39
UNITED STATES|2412735|1|11283|13
PERU|5968032|0|75915|48
RUSSIA|1825920|2|94205|10
IRAN|2204340|6|86320|15
BRAZIL|4455968|5|90013|32
UNITED STATES|6534323|1|60028|43
KENYA|4404650|7|17311|25
PERU|3784050|3|48457|27
SAUDI ARABIA|1395912|9|12620|12
MOZAMBIQUE|4306120|9|46138|35
PERU|840900|10|48457|6
PERU|5097694|3|75915|41
KENYA|2466604|2|17311|14
EGYPT|5168460|7|7168|30
PERU|3363600|5|48457|24
BRAZIL|3828200|5|18430|40
BRAZIL|4402430|2|18430|46
VIETNAM|8009415|3|6826|45
UNITED STATES|3876474|5|76845|21
IRAN|2057384|9|86320|14
BRAZIL|6266205|3|90013|45
UNITED STATES|2399722|7|76845|13
UNITED STATES|607844|5|60028|4
UNITED STATES|4986900|8|80240|45
EGYPT|7235844|4|7168|42
KENYA|7399812|8|17311|42
BRAZIL|7709427|8|8050|43
ROMANIA|4633000|10|24529|40
EGYPT|6202152|2|7168|36
CHINA|2320850|10|57296|14
EGYPT|7408126|3|7168|43
VIETNAM|8365389|2|6826|47
UNITED STATES|2953504|5|76845|16
PERU|3605686|3|75915|29
VIETNAM|2548182|2|63561|26
RUSSIA|7851456|6|94205|43
ETHIOPIA|1864269|2|58868|11
BRAZIL|574230|6|18430|6
SAUDI ARABIA|4536714|9|12620|39
VIETNAM|4312308|9|63561|44
PERU|4973360|6|75915|40
ROMANIA|579125|10|24529|5
MOZAMBIQUE|1107288|9|46138|9
ROMANIA|3214584|4|52133|18
UNITED STATES|5470596|9|60028|36
PERU|3740646|2|19229|34
UNITED STATES|5567850|1|11283|30
VIETNAM|3203766|2|6826|18
ETHIOPIA|3559059|3|58868|21
MOROCCO|4444627|1|32803|29
KENYA|1233302|7|17311|7
BRAZIL|717156|4|8050|4
ROMANIA|926600|7|24529|8
SAUDI ARABIA|4187736|3|12620|36
ARGENTINA|4219450|4|24764|25
ROMANIA|7679284|5|52133|43
KENYA|8280742|3|17311|47
RUSSIA|5477760|6|94205|30
MOZAMBIQUE|2829736|3|46138|23
RUSSIA|7303680|4|94205|40
RUSSIA|1095552|4|94205|6
KENYA|4933208|10|17311|28
EGYPT|5168460|3|7168|30
ETHIOPIA|5931765|10|58868|35
PERU|560600|10|48457|4
RUSSIA|640680|5|84342|4
PERU|3410589|6|19229|31
VIETNAM|3737727|8|6826|21
ROMANIA|5893404|1|52133|33
KENYA|1938046|8|17311|11
UNITED STATES|1215688|1|60028|8
KENYA|2290418|10|17311|13
EGYPT|6374434|1|7168|37
BRAZIL|1435575|7|18430|15
PERU|1401500|4|48457|10
VIETNAM|8187402|0|6826|46
KENYA|3347534|8|17311|19
SAUDI ARABIA|930608|9|12620|8
UNITED STATES|8675918|5|76845|47
PERU|1243340|8|75915|10
IRAN|3086076|4|86320|21
BRAZIL|4402430|8|18430|46
MOZAMBIQUE|1845480|4|46138|15
UNITED STATES|7142167|8|60028|47
CHINA|3149725|3|57296|19
EGYPT|5340742|2|7168|31
UNITED STATES|1671571|0|60028|11
BRAZIL|5916537|3|8050|33
RUSSIA|4929984|3|94205|27
MOZAMBIQUE|1219005|8|19339|9
ETHIOPIA|6164268|0|22900|33
JORDAN|4297150|1|18217|26
RUSSIA|8951808|10|51738|48
BRAZIL|1194760|10|30418|7
MOROCCO|1042140|4|71592|10
RUSSIA|6129736|6|21734|43
INDIA|6876144|3|93035|48
EGYPT|1587716|3|29824|13
RUSSIA|7646336|6|51738|41
ROMANIA|1922070|5|12147|15
INDIA|1618710|4|79793|10
MOZAMBIQUE|1253241|5|71283|9
MOZAMBIQUE|6962450|7|71283|50
UNITED STATES|5340281|2|51372|47
MOROCCO|312642|2|71592|3
INDIA|3984678|5|21022|31
INDONESIA|5858938|4|95317|31
PERU|3628641|8|66690|23
UNITED STATES|3962658|8|40164|21
UNITED STATES|2954198|4|51372|26
MOZAMBIQUE|1810237|10|71283|13
PERU|2366505|1|66690|15
PERU|4107312|10|92697|22
INDIA|5305800|10|43619|50
RUSSIA|427656|7|21734|3
MOROCCO|1042140|10|71592|10
RUSSIA|4475904|3|51738|24
ETHIOPIA|9153004|10|22900|49
JORDAN|5996450|4|96594|50
JORDAN|959432|10|96594|8
ROMANIA|8730768|3|97256|48
INDIA|4532388|9|79793|28
RUSSIA|6900352|5|51738|37
FRANCE|5294016|5|47629|36
ROMANIA|5638621|10|97256|31
UNITED STATES|5472242|1|40164|29
BRAZIL|5291080|1|30418|31
JORDAN|5876521|7|96594|49
FRANCE|2205840|7|47629|15
ALGERIA|5393855|2|20763|29
MOZAMBIQUE|1430304|9|7199|8
PERU|5837379|3|66690|37
FRANCE|6176352|1|47629|42
SAUDI ARABIA|5917730|9|55764|35
MOROCCO|729498|8|71592|7
SAUDI ARABIA|4396028|1|55764|26
INDONESIA|188998|8|95317|1
KENYA|165775|10|57849|1
UNITED KINGDOM|1044504|2|96631|6
JORDAN|5619350|7|18217|34
PERU|2524272|3|66690|16
MOZAMBIQUE|3927905|8|19339|29
MOZAMBIQUE|6772250|10|19339|50
INDIA|6041286|8|21022|47
ALGERIA|3533905|7|20763|19
FRANCE|1029392|8|47629|7
UNITED STATES|4528752|6|40164|24
MOZAMBIQUE|6365915|5|19339|47
UNITED STATES|188698|4|40164|1
MOROCCO|1146354|5|71592|11
RUSSIA|427656|2|21734|3
INDIA|4755906|1|21022|37
INDIA|4208646|0|79793|26
INDIA|4987452|10|43619|47
UNITED STATES|5849638|10|40164|31
BRAZIL|6144480|0|30418|36
MOZAMBIQUE|3386125|7|19339|25
INDIA|2699298|6|21022|21
JORDAN|7437375|4|18217|45
JORDAN|3597870|0|96594|30
PERU|3173832|3|92697|17
UNITED KINGDOM|4874352|2|96631|28
MOZAMBIQUE|6257580|2|7199|35
MOZAMBIQUE|139249|1|71283|1
ALGERIA|4463880|1|20763|24
INDIA|6732891|2|93035|47
ALGERIA|7811790|7|20763|42
SAUDI ARABIA|2874326|3|55764|17
BRAZIL|6315160|0|30418|37
SAUDI ARABIA|676312|6|55764|4
FRANCE|4999904|5|47629|34
MOROCCO|2501136|9|71592|24
INDIA|7931679|2|79793|49
RUSSIA|5781376|0|51738|31
ROMANIA|2979136|6|47786|16
ALGERIA|8927760|0|20763|48
JORDAN|1439148|0|96594|12
RUSSIA|186496|1|51738|1
INDIA|1061160|6|43619|10
EGYPT|4641016|2|29824|38
INDIA|4113216|9|21022|32
FRANCE|7058688|8|47629|48
INDIA|1061160|0|43619|10
RUSSIA|7273344|9|51738|39
INDIA|1289277|7|93035|9
INDIA|514152|1|21022|4
INDIA|6798582|2|79793|42
UNITED STATES|4999412|10|51372|44
INDIA|4584096|10|93035|32
INDIA|2440668|0|43619|23
FRANCE|2352896|10|47629|16
JORDAN|991650|7|18217|6
MOZAMBIQUE|3202727|10|71283|23
EGYPT|3794604|8|40067|22
INDIA|2913678|3|79793|18
INDIA|424464|9|43619|4
PERU|2208738|4|66690|14
PERU|1262136|9|66690|8
ROMANIA|5274839|5|97256|29
INDIA|2334552|4|43619|22
SAUDI ARABIA|2198014|8|55764|13
INDIA|2589936|6|79793|16
UNITED STATES|2075678|10|40164|11
INDIA|1799532|0|21022|14
BRAZIL|1536120|10|30418|9
INDIA|3395712|10|43619|32
KENYA|3315500|4|57849|20
JORDAN|2998225|1|96594|25
ROMANIA|5894348|5|12147|46
PERU|8774712|10|92697|47
MOZAMBIQUE|812670|3|19339|6
UNITED STATES|2045214|4|51372|18
INDIA|1028304|2|21022|8
RUSSIA|745984|4|51738|4
MOZAMBIQUE|1083560|5|19339|8
PERU|1735437|6|66690|11
JORDAN|7602650|9|18217|46
MOZAMBIQUE|270890|4|19339|2
INDONESIA|7937916|1|95317|42
EGYPT|6726798|7|40067|39
MOZAMBIQUE|2784980|8|71283|20
RUSSIA|5702080|2|21734|40
ROMANIA|2546474|8|97256|14
KENYA|6299450|6|57849|38
ROMANIA|181891|5|97256|1
INDIA|859518|6|93035|6
KENYA|165775|8|57849|1
RUSSIA|2797440|5|51738|15
ETHIOPIA|2241552|2|22900|12
INDIA|3856140|0|21022|30
INDONESIA|6425932|6|95317|34
MOZAMBIQUE|1670988|9|71283|12
KENYA|5967900|2|57849|36
JORDAN|1679006|0|96594|14
ALGERIA|743980|2|20763|4
ROMANIA|2306484|7|12147|18
UNITED KINGDOM|1218588|8|96631|7
RUSSIA|186496|1|51738|1
ROMANIA|7457531|4|97256|41
ALGERIA|3905895|4|20763|21
UNITED STATES|4954982|6|35672|46
MOZAMBIQUE|6230470|9|19339|46
ETHIOPIA|5043492|5|22900|27
ROMANIA|4356692|10|12147|34
MOZAMBIQUE|812670|7|19339|6
INDIA|286506|3|93035|2
SAUDI ARABIA|7439432|7|55764|44
PERU|8214624|1|92697|44
ETHIOPIA|9153004|2|22900|49
SAUDI ARABIA|4396028|1|55764|26
UNITED STATES|9246202|1|40164|49
SAUDI ARABIA|4396028|0|55764|26
ROMANIA|2562760|3|12147|20
SAUDI ARABIA|3550638|2|55764|21
ALGERIA|8555770|7|20763|46
EGYPT|4518884|3|29824|37
ALGERIA|6323830|2|20763|34
EGYPT|5691906|8|40067|33
ROMANIA|7261644|10|47786|39
UNITED STATES|538585|3|35672|5
ROMANIA|6729967|4|97256|37
UNITED KINGDOM|2089008|6|96631|12
KENYA|4641700|2|57849|28
INDIA|742812|5|43619|7
ROMANIA|5638072|5|12147|44
PERU|7099515|0|66690|45
INDIA|4532388|8|79793|28
INDIA|7019397|8|93035|49
UNITED STATES|2369774|5|35672|22
BRAZIL|1536120|4|30418|9
PERU|3944175|1|66690|25
INDIA|1928070|5|21022|15
ROMANIA|6889252|8|47786|37
EGYPT|5740204|6|29824|47
RUSSIA|6527360|9|51738|35
ETHIOPIA|3362328|3|22900|18
RUSSIA|6272288|5|21734|44
UNITED STATES|2154340|1|35672|20
EGYPT|4396752|0|29824|36
INDIA|4755906|2|21022|37
INDIA|6151098|3|79793|38
MOZAMBIQUE|1670988|10|71283|12
RUSSIA|1305472|5|51738|7
PERU|6152913|10|66690|39
ETHIOPIA|2615144|9|22900|14
MOROCCO|4376988|10|71592|42
RUSSIA|372992|7|51738|2
INDONESIA|1322986|5|95317|7
RUSSIA|2424448|4|51738|13
RUSSIA|4102912|3|51738|22
MOZAMBIQUE|5709209|4|71283|41
MOROCCO|625284|7|71592|6
RUSSIA|5987184|6|21734|42
MOROCCO|4064346|6|71592|39
ETHIOPIA|7658636|5|22900|41
ALGERIA|3719900|3|20763|20
UNITED STATES|4717450|9|40164|25
RUSSIA|6900352|0|51738|37
KENYA|6796775|6|57849|41
RUSSIA|8019328|6|51738|43
KENYA|4144375|10|57849|25
UNITED KINGDOM|2437176|7|96631|14
INDIA|5655672|0|21022|44
INDIA|1167276|5|43619|11
UNITED STATES|4885789|5|51372|43
EGYPT|6899280|8|40067|40
MOROCCO|638185|5|48038|5
CHINA|914460|2|51562|5
MOZAMBIQUE|4184560|10|73737|40
CHINA|6145113|0|23258|39
INDONESIA|4690980|7|81597|30
ARGENTINA|4322050|0|71625|25
UNITED STATES|877925|5|15059|5
RUSSIA|3233420|2|80106|20
CHINA|5672412|9|23258|36
CHINA|8961708|6|51562|49
CANADA|541590|7|80699|5
UNITED STATES|3731904|6|24831|38
ROMANIA|1270980|3|86254|12
MOZAMBIQUE|2093235|4|15556|15
GERMANY|1270191|3|71432|13
GERMANY|3810573|8|71432|39
ROMANIA|7387850|5|88479|50
ROMANIA|5050320|5|90156|48
RUSSIA|5265216|6|29825|36
RUSSIA|1411888|1|18005|8
UNITED STATES|5011065|0|21369|27
UNITED STATES|1767744|3|24831|18
INDONESIA|2477930|0|92604|26
RUSSIA|180890|3|76125|1
KENYA|7089582|1|75015|43
IRAQ|523752|9|68575|3
UNITED STATES|5291080|10|64380|31
UNITED STATES|6672230|7|15059|38
MOZAMBIQUE|2615350|4|73737|25
INDONESIA|1860989|1|88640|13
ROMANIA|420860|5|90156|4
ROMANIA|4236600|3|86254|40
CHINA|370790|0|44340|2
CHINA|315134|1|23258|2
IRAQ|7332528|1|68575|42
INDONESIA|4288725|6|92604|45
UNITED STATES|4816844|0|73361|46
CHINA|2926272|8|51562|16
MOZAMBIQUE|3388889|9|18729|31
GERMANY|2051847|10|71432|21
INDIA|2590056|3|33272|28
EGYPT|6563808|6|62036|48
UNITED STATES|4267000|4|64380|25
MOZAMBIQUE|3554824|6|78641|19
UNITED STATES|98208|10|24831|1
ROMANIA|4875981|0|88479|33
MOROCCO|3063288|5|48038|24
IRAN|8187840|0|84790|48
UNITED STATES|312332|0|19466|2
INDONESIA|2192015|6|92604|23
IRAQ|3154302|9|54409|27
FRANCE|5422872|7|81763|39
ROMANIA|4130685|6|86254|39
UNITED STATES|5586030|9|86591|45
KENYA|3132606|2|75015|19
GERMANY|1856433|6|71432|19
IRAQ|3037476|2|54409|26
MOROCCO|1531644|2|48038|12
ROMANIA|1893870|2|90156|18
GERMANY|5812407|0|76930|31
RUSSIA|7166544|10|29825|49
GERMANY|97707|10|71432|1
MOZAMBIQUE|874552|5|18729|8
IRAQ|7507112|8|68575|43
EGYPT|6525146|2|47049|46
MOZAMBIQUE|1309672|3|78641|7
IRAN|2217540|2|84790|13
FRANCE|4032392|2|81763|29
IRAQ|1222088|2|68575|7
MOROCCO|3686742|10|35405|27
MOROCCO|5233117|0|48038|41
MOZAMBIQUE|5238688|5|78641|28
CHINA|6617814|8|23258|42
UNITED STATES|3351618|7|86591|27
RUSSIA|1023792|2|29825|7
UNITED STATES|468498|10|19466|3
ROMANIA|1694640|4|86254|16
UNITED STATES|4397988|7|73361|42
MOZAMBIQUE|1530466|6|18729|14
CANADA|5415900|9|80699|50
INDONESIA|6871344|6|88640|48
ROMANIA|315645|10|90156|3
GERMANY|3628000|10|62718|40
UNITED STATES|2227140|4|21369|12
ARGENTINA|7475840|1|97080|40
CHINA|7315680|0|51562|40
GERMANY|997700|4|62718|11
KENYA|2802858|0|75015|17
GERMANY|4005987|10|71432|41
MOZAMBIQUE|874552|5|18729|8
ROMANIA|5295750|3|86254|50
ROMANIA|5028996|10|28400|38
UNITED STATES|3336115|8|15059|19
MOZAMBIQUE|1858423|6|18729|17
UNITED STATES|3754960|6|64380|22
EGYPT|4375872|1|62036|32
IRAQ|467304|9|54409|4
ARGENTINA|8125454|8|71625|47
ROMANIA|741405|7|86254|7
EGYPT|5674040|8|47049|40
MOZAMBIQUE|418456|2|73737|4
GERMANY|1541900|0|62718|17
UNITED STATES|8076910|3|15059|46
FRANCE|2641912|1|81763|19
UNITED STATES|5803120|6|64380|34
MOZAMBIQUE|4603016|6|73737|44
VIETNAM|3989979|2|33588|21
UNITED STATES|2513136|7|73361|24
RUSSIA|6289008|0|29825|43
INDONESIA|1334270|1|92604|14
VIETNAM|2089989|10|33588|11
MOROCCO|5998939|3|48038|47
ROMANIA|1694640|1|86254|16
IRAN|7846680|5|84790|46
UNITED STATES|2809360|5|15059|16
RUSSIA|2925120|0|29825|20
RUSSIA|292512|6|29825|2
ROMANIA|5171495|1|88479|35
RUSSIA|7760208|0|80106|48
MOZAMBIQUE|3209627|6|15556|23
INDONESIA|5785542|6|81597|37
EGYPT|4681083|10|47049|33
ROMANIA|3837918|1|28400|29
UNITED STATES|624664|8|19466|4
INDIA|2127546|9|33272|23
RUSSIA|4688459|5|80106|29
MOZAMBIQUE|931480|4|13906|5
EGYPT|1985914|0|47049|14
RUSSIA|6305169|7|80106|39
MOZAMBIQUE|3180632|1|78641|17
EGYPT|6427062|0|62036|47
MOZAMBIQUE|1778438|4|73737|17
ARGENTINA|7088162|9|71625|41
EGYPT|3829977|10|47049|27
ARGENTINA|2420348|9|71625|14
FRANCE|5005728|5|81763|36
ROMANIA|1893870|7|90156|18
MOROCCO|4915656|5|35405|36
MOZAMBIQUE|748384|3|78641|4
EGYPT|1093968|1|62036|8
CHINA|2194704|9|51562|12
INDONESIA|2192015|9|92604|23
CHINA|4820270|5|44340|26
CHINA|6302680|10|23258|40
GERMANY|4312431|0|76930|23
UNITED STATES|1053510|3|15059|6
MOZAMBIQUE|6520360|1|13906|35
UNITED STATES|1365474|3|86591|11
MOZAMBIQUE|2790980|8|15556|20
EGYPT|2127765|8|47049|15
ROMANIA|4102602|10|28400|31
UNITED STATES|3664990|2|73361|35
ARGENTINA|2990336|3|97080|16
RUSSIA|7020288|4|29825|48
ARGENTINA|2420348|10|71625|14
KENYA|3297480|0|75015|20
ARGENTINA|691528|2|71625|4
MOZAMBIQUE|2790980|7|15556|20
ROMANIA|1376895|0|86254|13
INDONESIA|7036470|1|81597|45
MOROCCO|4977843|3|48038|39
ROMANIA|1893870|3|90156|18
UNITED STATES|2722564|3|73361|26
RUSSIA|723560|6|76125|4
UNITED STATES|5586030|1|86591|45
UNITED STATES|4083846|4|73361|39
IRAN|8187840|6|84790|48
UNITED STATES|1405494|4|19466|9
CHINA|2966320|8|44340|16
IRAQ|2219694|9|54409|19
IRAQ|3491680|9|68575|20
GERMANY|7687377|3|76930|41
EGYPT|3008412|0|62036|22
EGYPT|1230714|3|62036|9
UNITED STATES|6827200|3|64380|40
CHINA|6302680|5|23258|40
UNITED STATES|3160530|2|15059|18
MOZAMBIQUE|4677400|3|78641|25
UNITED STATES|7680600|10|64380|45
VIETNAM|1519992|9|33588|8
IRAN|4946820|7|84790|29
ROMANIA|3577310|1|90156|34
UNITED STATES|1113570|6|21369|6
RUSSIA|8140050|0|76125|45
MOZAMBIQUE|2980736|3|13906|16
FRANCE|139048|5|81763|1
GERMANY|2833503|9|71432|29
VIETNAM|4179978|3|33588|22
EGYPT|5248487|5|47049|37
CANADA|2382996|1|80699|22
ARGENTINA|6541360|8|97080|35
UNITED STATES|4437680|2|64380|26
